source_file,line,question,kg,representation,prompt_type,temperature_label,cq_complexity,expected,got,TP,FP,TN,FN
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,86,What are all available cruises or expeditions?,gmo,nen,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,87,What colleges are associated with universities in each city?,corescholarrich,axiom,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,88,Which authors have co-authored the most media resources?,currkg,ttl,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,89,What are all available publications and their DOI values?,corescholarrich,nen,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,90,What are all the available geographical places and their names?,kwg,axiom,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,91,What are all the available impact factor details for all hazard events?,kwg,ttl,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,92,Which organizations sponsored the most cruises?,gmo,ttl,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,93,What authors are advised by which advisors?,corescholarrich,nen,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,94,"What people participated in each cruise, and what roles did they have?",gmo,nen,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,95,What are all the enslaved children recorded according to locations and time periods?,enslaved,ttl,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,96,What are all the damage details available done by storm-specific hazards that are related to a geographical place within a certain temporal extent?,kwg,ttl,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,97,What levels are assigned to each module?,currkg,ttl,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,98,Which authors have contributed to multiple media resources?,currkg,nen,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,99,"What are all the available earthquake hazards, their details, and their types?",kwg,axiom,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,100,What are all the available storm-specific hazard attributes and their details related to all geographical places?,kwg,axiom,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,101,What authors are advised by which advisors?,corescholarrich,ttl,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,102,Which authors have contributed to multiple media resources?,currkg,axiom,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,103,What publication types have the longest average time between submission and publication?,corescholarrich,ttl,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,104,"What are all the enslaved individuals categorized by gender, ethnicity, and location (e.g., on plantation X or of XXXX ethnicity)?",enslaved,axiom,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,105,"Which cruises involved the same PI, vessel, and sponsoring organization?",gmo,axiom,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,106,What are all the damage details available done by tornado-specific hazards that are related to a geographical place within a certain temporal extent?,kwg,nen,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,107,What are all the available climate-specific attributes related to all geographical places?,kwg,nen,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,108,Which topics have the most cross-references?,currkg,ttl,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,109,What are all the available population counts of enslaved people by place and year?,enslaved,nen,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,110,"What are all the enslaved individuals who contributed labor to construction projects, such as the state capitol, and what were their roles?",enslaved,nen,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,111,What are all the available damage details that have been impacted by a hazard?,kwg,ttl,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,112,What are the different types of media resources?,currkg,nen,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,113,What are all the median ages of enslaved individuals who escaped by location and time periods?,enslaved,nen,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,114,Who are all the available authors?,currkg,nen,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,115,Which authors have advisors and also submitted publications by each field?,corescholarrich,axiom,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,116,What are all available cruises or expeditions?,gmo,ttl,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,117,What publications are associated with each field of study?,corescholarrich,nen,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,118,What are all the enslaved individuals who lived in each location in each time period?,enslaved,axiom,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,119,"What are all the documented skill categories associated with enslaved individuals, broken down by ethnic group, and their percentages?",enslaved,axiom,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,120,What are all the available health-related concerns or attributes of all geographical places?,kwg,ttl,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,121,What are all the available health-related concerns or attributes of all geographical places?,kwg,nen,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,122,Which vessels conducted the most cruises?,gmo,axiom,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,123,What are all the common names of enslaved children during the Revolutionary War era?,enslaved,nen,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,124,"What are all the recorded marriage events between enslaved individuals, categorized by same or different ethnic groupings, and their percentages?",enslaved,axiom,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,125,"Which people participated in multiple cruises, and did their roles change across cruises?",gmo,nen,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,126,What names or titles are associated with each cruise?,gmo,nen,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,127,"What are any and all available hazards, their details, and when did they happen?",kwg,nen,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,128,Which authors have advisors and also submitted publications by each field?,corescholarrich,nen,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,129,What are all the available population counts of enslaved people by place and year?,enslaved,ttl,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,130,"What are all the available demographic attributes like population, household units, etc., associated with all geographical places?",kwg,ttl,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,131,"What are all the enslaved individuals categorized by gender, ethnicity, and location (e.g., on plantation X or of XXXX ethnicity)?",enslaved,ttl,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,132,"Which cruises involved the same PI, vessel, and sponsoring organization?",gmo,nen,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,133,What are all the enslaved individuals who lived in each location in each time period?,enslaved,ttl,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,134,Which cruises have both temporal and spatial information?,gmo,ttl,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,135,Which authors have co-authored the most media resources?,currkg,axiom,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,136,What are all the available impact factor details for all hazard events?,kwg,axiom,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,137,"What are all the enslaved individuals categorized by gender, ethnicity, and location (e.g., on plantation X or of XXXX ethnicity)?",enslaved,nen,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,138,Are there Personas that have overlapping Learning Paths?,currkg,nen,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,139,Which cruises have both temporal and spatial information?,gmo,nen,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,140,"What are all the known relatives of enslaved individuals, including their relationships and locations?",enslaved,nen,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,141,Which universities in each state are associated with the most publications?,corescholarrich,axiom,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,142,What agents work in or are associated with which departments?,corescholarrich,axiom,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,143,What colleges are associated with universities in each city?,corescholarrich,nen,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,144,What are all the available storm-specific hazard attributes and their details related to all geographical places?,kwg,nen,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,145,What type or category is assigned to each cruise?,gmo,nen,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,146,What are the most common relationships?,currkg,nen,0_shot,temp0.0,moderate,currkg,kwg,0,1,0,1
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,147,What are all the available records about individuals identified as enslaved or formerly enslaved according to locations and periods?,enslaved,ttl,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,148,What are all available universities and their city values?,corescholarrich,nen,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,149,"What are all the hurricane-specific hazard attributes available that are related to a geographical place, and all the damage impact details available and their temporal data if available?",kwg,nen,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,150,What are all the geographical places associated with enslaved people and their relationships to those places?,enslaved,axiom,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,151,What are all the available storm-specific hazard attributes and their details related to all geographical places?,kwg,ttl,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,152,Which organizations sponsored the most cruises?,gmo,axiom,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,153,"Which persona is associated with which learning path, and what are the learning steps within that path?",currkg,axiom,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,154,What are all available authors?,corescholarrich,axiom,0_shot,temp0.0,simple,corescholarrich,currkg,0,1,0,1
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,155,Which universities in each state are associated with the most publications?,corescholarrich,nen,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,156,"What are all the hurricane-specific hazard attributes available that are related to a geographical place, and all the damage impact details available and their temporal data if available?",kwg,axiom,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,157,What are all the available population counts of enslaved people by place and year?,enslaved,axiom,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,158,What are all available authors?,corescholarrich,nen,0_shot,temp0.0,simple,corescholarrich,currkg,0,1,0,1
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,159,What are all the median ages of enslaved individuals who escaped by location and time periods?,enslaved,ttl,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,160,Which organizations sponsored or funded each cruise?,gmo,axiom,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,161,What publications belong to which publication type?,corescholarrich,ttl,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,162,What are the media resources linked to multiple topics?,currkg,ttl,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,163,What are all the median ages of enslaved individuals who escaped by location and time periods?,enslaved,axiom,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,164,"What identifiers are assigned to each vessel, platform, or cruise?",gmo,axiom,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,165,What agents work in or are associated with which departments?,corescholarrich,ttl,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,166,Which organizations sponsored or funded each cruise?,gmo,nen,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,167,What publications belong to which publication type?,corescholarrich,nen,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,168,What are all the available flood-specific hazard attributes and their details related to all geographical places?,kwg,ttl,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,169,Which departments have the highest number of agents missing family name information?,corescholarrich,nen,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,170,"What are all the available demographic attributes like population, household units, etc., associated with all geographical places?",kwg,nen,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,171,Which vessel or platform was used for each cruise?,gmo,ttl,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,172,"What are all the recorded marriage events between enslaved individuals, categorized by same or different ethnic groupings, and their percentages?",enslaved,nen,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,173,Who are all the available authors?,currkg,ttl,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,174,Which vessels conducted the most cruises?,gmo,nen,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,175,What are all available publications and their DOI values?,corescholarrich,axiom,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,176,What are all the available learning media?,currkg,ttl,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,177,What are all available publications and their submission dates?,corescholarrich,nen,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,178,What are all the available earthquake hazards and how many are there?,kwg,axiom,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,179,Which authors have co-authored the most media resources?,currkg,nen,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,180,What are all available departments?,corescholarrich,ttl,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,181,"What are the ""prerequisite chains"" in learning paths?",currkg,axiom,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,182,What levels are assigned to each module?,currkg,axiom,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,183,What are the media resources linked to multiple topics?,currkg,nen,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,184,What publications involve people from more than one department?,corescholarrich,nen,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,185,What publications involve people from more than one department?,corescholarrich,ttl,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,186,What publications belong to which publication type?,corescholarrich,axiom,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,187,What are all the covered topics?,currkg,nen,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,188,What are all available authors?,corescholarrich,ttl,0_shot,temp0.0,simple,corescholarrich,currkg,0,1,0,1
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,189,How many modules belong to each category?,currkg,ttl,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,190,What are all the damage details available done by storm-specific hazards that are related to a geographical place within a certain temporal extent?,kwg,axiom,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,191,Which authors have advisors and also submitted publications by each field?,corescholarrich,ttl,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,192,"What are any and all available hazards, their details, and when did they happen?",kwg,axiom,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,193,"Which cruises are missing vessel, date, place, or identifier information?",gmo,ttl,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,194,What are all the geographical places associated with enslaved people and their relationships to those places?,enslaved,nen,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,195,"What are all the enslaved individuals who contributed labor to construction projects, such as the state capitol, and what were their roles?",enslaved,axiom,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,196,Are there Personas that have overlapping Learning Paths?,currkg,axiom,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,197,What are all the available climate-specific attributes related to all geographical places?,kwg,ttl,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,198,How many modules belong to each category?,currkg,nen,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,199,"Which cruises are missing vessel, date, place, or identifier information?",gmo,axiom,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,200,Which vessel or platform was used for each cruise?,gmo,axiom,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,201,"What people participated in each cruise, and what roles did they have?",gmo,axiom,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,202,What are all the available climate-specific attributes related to all geographical places?,kwg,axiom,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,203,"Which cruises are missing vessel, date, place, or identifier information?",gmo,nen,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,204,What are all available universities and their city values?,corescholarrich,axiom,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,205,What levels are assigned to each module?,currkg,nen,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,206,What are the different types of media resources?,currkg,ttl,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,207,What are the top 10 most referenced media resources?,currkg,axiom,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,208,"What people participated in each cruise, and what roles did they have?",gmo,ttl,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,209,What formats are available for digital objects?,gmo,ttl,0_shot,temp0.0,simple,gmo,currkg,0,1,0,1
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,210,Which departments have the highest number of agents missing family name information?,corescholarrich,axiom,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,211,What are all the damage details available done by storm-specific hazards that are related to a geographical place within a certain temporal extent?,kwg,nen,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,212,"What are the ""prerequisite chains"" in learning paths?",currkg,ttl,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,213,Which universities in each state are associated with the most publications?,corescholarrich,ttl,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,214,"What are all the recorded marriage events between enslaved individuals, categorized by same or different ethnic groupings, and their percentages?",enslaved,ttl,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,215,What agents work in or are associated with which departments?,corescholarrich,nen,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,216,"Which cruises involved the same PI, vessel, and sponsoring organization?",gmo,ttl,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,217,"What are all the enslaved individuals and who enslaved them, including locations?",enslaved,axiom,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,218,What are all the available earthquake hazards and how many are there?,kwg,nen,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,219,What are all the damage details available done by tornado-specific hazards that are related to a geographical place within a certain temporal extent?,kwg,axiom,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,220,"What identifiers are assigned to each vessel, platform, or cruise?",gmo,ttl,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,221,What publication types have the longest average time between submission and publication?,corescholarrich,axiom,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,222,"What are any and all available hazards, their details, and when did they happen?",kwg,ttl,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,223,"What are all the enslaved individuals who contributed labor to construction projects, such as the state capitol, and what were their roles?",enslaved,ttl,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,224,Which organizations sponsored or funded each cruise?,gmo,ttl,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,225,What authors are advised by which advisors?,corescholarrich,axiom,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl_falsesets.jsonl,1,What capabilities are missing to achieve goal g?,consolidated_kgs,ttl,cot,temp0.0,complex,consolidated_kgs,no_kg,0,0,1,0
kgsel_cot_temp0_nen_axiom_ttl_falsesets.jsonl,2,What tasks are the atomic level tasks?,consolidated_kgs,axiom,cot,temp0.0,complex,consolidated_kgs,currkg,0,1,0,0
kgsel_cot_temp0_nen_axiom_ttl_falsesets.jsonl,3,What are the dependent tasks for task z?,consolidated_kgs,axiom,cot,temp0.0,simple,consolidated_kgs,currkg,0,1,0,0
kgsel_cot_temp0_nen_axiom_ttl_falsesets.jsonl,4,How does the robot reason about the behaviors of its human agent?,consolidated_kgs,nen,cot,temp0.0,complex,consolidated_kgs,no_kg,0,0,1,0
kgsel_cot_temp0_nen_axiom_ttl_falsesets.jsonl,5,What objects are required to complete task x?,consolidated_kgs,axiom,cot,temp0.0,moderate,consolidated_kgs,gmo,0,1,0,0
kgsel_cot_temp0_nen_axiom_ttl_falsesets.jsonl,6,What are the different workplace behaviors?,consolidated_kgs,axiom,cot,temp0.0,simple,consolidated_kgs,currkg,0,1,0,0
kgsel_cot_temp0_nen_axiom_ttl_falsesets.jsonl,7,How does the robot reason about the behaviors of its human agent?,consolidated_kgs,ttl,cot,temp0.0,complex,consolidated_kgs,no_kg,0,0,1,0
kgsel_cot_temp0_nen_axiom_ttl_falsesets.jsonl,8,"If scenario Y happens, what is robot X’s response?",consolidated_kgs,axiom,cot,temp0.0,complex,consolidated_kgs,no_kg,0,0,1,0
kgsel_cot_temp0_nen_axiom_ttl_falsesets.jsonl,9,What are the classifications/categories of a set of objects?,consolidated_kgs,axiom,cot,temp0.0,simple,consolidated_kgs,kwg,0,1,0,0
